Date,return
2007-02-28,0.003993262172140355
2007-03-31,0.0038303881348831226
2007-04-30,0.0037159375086213142
2007-05-31,0.004684513518065092
2007-06-30,0.004370516517168799
2007-07-31,0.003700039783512743
2007-08-31,0.006578973642353825
2007-09-30,0.003270782131086003
2007-10-31,0.003884137026558987
2007-11-30,0.006047362741580908
2007-12-31,0.002032474201620449
2008-01-31,0.007025206836092979
2008-02-29,0.0019078427213723437
2008-03-31,0.003153701673623832
2008-04-30,0.0008616721388405857
2008-05-31,0.00014553404242900747
2008-06-30,0.0018738726040123943
2008-07-31,0.0024103832053450347
2008-08-31,0.0012273877675996747
2008-09-30,0.003092168592668365
2008-10-31,0.0019516991610917245
2008-11-30,0.003539471140247219
2008-12-31,0.0008604411180392901
2009-01-31,-0.0005439737911544507
2009-02-28,-0.0006065684100727831
2009-03-31,0.0011340721993400305
2009-04-30,0.0005532238285230751
2009-05-31,-0.0004712663063752842
2009-06-30,0.0005991185410176847
2009-07-31,-2.7530178771884017e-05
2009-08-31,0.0004357482740302565
2009-09-30,-8.712894929208126e-06
2009-10-31,0.0004716218970932662
2009-11-30,0.0001271838984322482
2009-12-31,-5.4401921569025014e-05
2010-01-31,0.0002722830667867271
2010-02-28,1.7928898470964683e-05
2010-03-31,-0.0001087781933338805
2010-04-30,-6.404991307140673e-05
2010-05-31,0.0001458672874934397
2010-06-30,0.0003266881740691119
2010-07-31,-0.00020878810953872673
2010-08-31,0.0002537352693059436
2010-09-30,0.0002636660891288667
2010-10-31,-9.30340897575821e-06
2010-11-30,-8.528204235802583e-06
2010-12-31,0.00035344970095474437
2011-01-31,-0.0001810972686088208
2011-02-28,9.043584132584215e-05
2011-03-31,0.00017207092525839407
2011-04-30,0.0005446253059695483
2011-05-31,-0.00010025978040617556
2011-06-30,0.00017256739574444957
2011-07-31,-0.0005622747222316926
2011-08-31,0.00040855441479847876
2011-09-30,0.00013598574387430062
2011-10-31,-0.00012701751094734703
2011-11-30,-0.00014527967154398524
2011-12-31,0.0002634007045194675
2012-01-31,-0.00018192237215752805
2012-02-29,-9.037523539523473e-05
2012-03-31,-9.046948324886728e-05
2012-04-30,0.0
2012-05-31,0.0002720356166936444
2012-06-30,-9.114157272660517e-05
2012-07-31,0.0
2012-08-31,0.00018195547392907407
2012-09-30,-8.132291470619446e-05
2012-10-31,-7.289535531795899e-05
2012-11-30,9.106128484726028e-05
2012-12-31,0.0003809078912910824
2013-01-31,-0.0002723667422486198
2013-02-28,-6.350644921759852e-05
2013-03-31,9.965465959971276e-05
2013-04-30,0.00018156336729324707
2013-05-31,-9.076520401052335e-05
2013-06-30,-0.00018111668026976613
2013-07-31,0.0002719393761074773
2013-08-31,0.0
2013-09-30,9.076520401052335e-05
2013-10-31,-0.00018151393287180184
2013-11-30,0.0
2013-12-31,0.00010875604934024174
2014-01-31,-9.067754017122454e-05
2014-02-28,0.00018188776440841714
2014-03-31,9.049722374809832e-05
2014-04-30,0.0
2014-05-31,0.0
2014-06-30,0.0
2014-07-31,-9.048903474173642e-05
2014-08-31,9.049722374809832e-05
2014-09-30,-0.00018166619902526548
2014-10-31,0.00018169920762978187
2014-11-30,-9.048903474173642e-05
2014-12-31,-9.118541556374371e-05
2015-01-31,9.119373110211271e-05
2015-02-28,0.0001809944474964187
2015-03-31,-9.048084721718919e-05
2015-04-30,9.048903474173642e-05
2015-05-31,0.0
2015-06-30,9.082488085687679e-05
2015-07-31,-0.00018128926249838528
2015-08-31,9.048903474173642e-05
2015-09-30,0.0002812475003806103
2015-10-31,-0.00028056653287522604
2015-11-30,-0.00011851951748964584
2015-12-31,-0.00011801745471273772
2016-01-31,0.0007259102202705758
2016-02-29,0.0003537513330149622
2016-03-31,0.00036247763518137965
2016-04-30,0.000544034867712595
2016-05-31,-7.255005546003002e-05
2016-06-30,0.001005728349793289
2016-07-31,1.80991609279868e-05
2016-08-31,0.0
2016-09-30,0.0006613365173555596
2016-10-31,0.00039002496159756816
2016-11-30,-0.0006700672723549683
2016-12-31,0.0007882428093100025
2017-01-31,0.0005440443295887665
2017-02-28,0.0004534091875343371
2017-03-31,0.0001268456817005159
2017-04-30,-2.730002730000347e-05
2017-05-31,0.0005533755351359027
2017-06-30,0.0007799083697477283
2017-07-31,0.0010063900425931749
2017-08-31,0.0006980868356498693
2017-09-30,0.0007616773317420389
2017-10-31,0.00039858086455479835
2017-11-30,0.0005444959462366228
2017-12-31,0.0008441099312217482
2018-01-31,0.0012694374092718785
2018-02-28,9.111769882252929e-05
2018-03-31,0.001669630696727653
2018-04-30,0.0009346056074639453
2018-05-31,0.0015689934545448647
2018-06-30,0.0015233709942850115
2018-07-31,0.001278601309885996
2018-08-31,0.0017688504573580843
2018-09-30,0.001386851542011902
2018-10-31,0.0017419116875005969
2018-11-30,0.0018683918425705937
2018-12-31,0.0020054922807450914
2019-01-31,0.002447571315685737
2019-02-28,0.0016126797708546636
2019-03-31,0.002221103264053559
2019-04-30,0.0019029092279541082
2019-05-31,0.0024285550810914103
2019-06-30,0.0023645591621161977
2019-07-31,0.0016209943711986696
2019-08-31,0.0022638065111646455
2019-09-30,0.001430604454650597
2019-10-31,0.002662840522591914
2019-11-30,0.0006872308284473494
2019-12-31,0.0017120666021828157
2020-01-31,0.0015395423139150655
2020-02-29,0.0021813924530675877
2020-03-31,0.00416037919375567
2020-04-30,0.00021643824552186608
2020-05-31,-0.0002617128032773586
2020-06-30,0.00018968602704938498
2020-07-31,0.0
2020-08-31,-3.600026659655864e-05
2020-09-30,-5.440776699661143e-05
2020-10-31,0.00011733580103423513
2020-11-30,-0.00020732027877723436
2020-12-31,0.00019860486770872932
2021-01-31,-9.016119232019282e-05
2021-02-28,0.0
2021-03-31,-9.049367217317528e-05
2021-04-30,0.0
2021-05-31,0.0
2021-06-30,-0.00018100372403806464
2021-07-31,0.0
2021-08-31,-0.00018095538277784762
2021-09-30,0.0
2021-10-31,-0.0002713605140030051
2021-11-30,-0.00045279601539505165
2021-12-31,0.00027171949650295346
2022-01-31,-0.0008154240208966268
2022-02-28,-0.0003624356782266913
2022-03-31,-0.0003623233155825023
2022-04-30,-0.0002906790306049789
2022-05-31,0.000662918126074441
2022-06-30,-0.0007537292779296045
2022-07-31,0.0008820470452195472
2022-08-31,0.0012816474503503095
2022-09-30,0.00028196666188473607
2022-10-31,0.0015575584822609123
2022-11-30,0.0033902634749589655
2022-12-31,0.0038581974021945076
2023-01-31,0.0032751215476076734
2023-02-28,0.0029116270809128597
2023-03-31,0.005093600574417545
2023-04-30,0.0030966940080228156
2023-05-31,0.0032529522285258405
2023-06-30,0.004748811592260926
2023-07-31,0.0038355387537007957
2023-08-31,0.004792358420783849
2023-09-30,0.003916635229900045
2023-10-31,0.004500070160714298
2023-11-30,0.005071072867769422
2023-12-31,0.00481812187930819
2024-01-31,0.0039952494552679685
2024-02-29,0.003932690238867886
2024-03-31,0.004160458533671418
2024-04-30,0.0037438204878084136
2024-05-31,0.004581359728700551
2024-06-30,0.004198722427320556
2024-07-31,0.004598312580240904
2024-08-31,0.004979415876614768
2024-09-30,0.004585657356959816
2024-10-31,0.003576296598066575
2024-11-30,0.0036965168134828197
2024-12-31,0.004031051459091106
2025-01-31,0.0036327278568457633
2025-02-28,0.0031152654755699505
2025-03-31,0.0033426073842004467
2025-04-30,0.003488547782594331
2025-05-31,0.0031973381687424585
2025-06-30,0.0034259565113188284
2025-07-31,0.003280526397104966
2025-08-31,0.004226200150580173
2025-09-30,0.0035239876300263706
2025-10-31,0.003332690105838809
2025-11-30,0.0030056941256184633
2025-12-31,0.0034459060017832943
