Date,return
2005-02-28,-0.005281061016369937
2005-03-31,0.002187863844062443
2005-04-30,0.017775837625009228
2005-05-31,0.007597720003297281
2005-06-30,0.0051743849401098
2005-07-31,-0.024713332919325093
2005-08-31,0.025310752559535965
2005-09-30,-0.0015458533022854049
2005-10-31,-0.01311997686515598
2005-11-30,0.0017654108526179435
2005-12-31,0.01033561996969734
2006-01-31,0.0002914083203411355
2006-02-28,0.0
2006-03-31,-0.02138983642364789
2006-04-30,-0.002347449031261606
2006-05-31,0.002967904563318857
2006-06-30,0.00427699387094016
2006-07-31,0.015108519325780723
2006-08-31,0.016628298999057156
2006-09-30,0.0011086027011959487
2006-10-31,-0.0007343596286556453
2006-11-30,0.010723464371352742
2006-12-31,-0.023039437122791884
2007-01-31,0.002328047420121493
2007-02-28,0.019791925231368968
2007-03-31,0.0032567044770153153
2007-04-30,0.006645685511258659
2007-05-31,-0.013115408761240177
2007-06-30,-0.0021473446112409977
2007-07-31,0.023007607146580566
2007-08-31,0.008220657523354324
2007-09-30,0.012805136155764618
2007-10-31,0.01166223471749639
2007-11-30,0.04117863174457814
2007-12-31,0.0006231783658812162
2008-01-31,0.035728177632366576
2008-02-29,0.014226711628234412
2008-03-31,-0.0013983823487381253
2008-04-30,-0.013997223589006902
2008-05-31,0.00106829965613775
2008-06-30,0.017894901537969465
2008-07-31,-0.00609566144598106
2008-08-31,0.007807633950092541
2008-09-30,-0.040219209771433895
2008-10-31,-0.08089625481552842
2008-11-30,0.008768955979585602
2008-12-31,0.06503536355018147
2009-01-31,-0.00040262862661333276
2009-02-28,-0.021976143665614845
2009-03-31,0.059060242667883234
2009-04-30,-0.01795221683951076
2009-05-31,0.019967613068001988
2009-06-30,0.001981142229531496
2009-07-31,0.0008791132125944845
2009-08-31,0.008412963164492915
2009-09-30,0.020230258320488304
2009-10-31,0.011446377306777222
2009-11-30,0.027992941267280358
2009-12-31,-0.020892565435717714
2010-01-31,0.015303670276098691
2010-02-28,-0.013032096930975623
2010-03-31,-5.750746167565435e-05
2010-04-30,0.025150569900930897
2010-05-31,0.0019167261900483457
2010-06-30,0.012798730179938378
2010-07-31,-0.0024287313335411564
2010-08-31,0.019419722590832134
2010-09-30,0.007855308728674126
2010-10-31,0.02474147952999739
2010-11-30,-0.016926205303710695
2010-12-31,-0.013876199622017915
2011-01-31,0.00018635561302060566
2011-02-28,0.007208179186098507
2011-03-31,0.011902475018962466
2011-04-30,0.023780473770156796
2011-05-31,0.002658979973938491
2011-06-30,0.007548903272917684
2011-07-31,0.03899532513796422
2011-08-31,0.006435684383817142
2011-09-30,-8.729574725629963e-05
2011-10-31,0.020704648372263046
2011-11-30,0.005252910317704584
2011-12-31,0.0016395710185377332
2012-01-31,0.0228810498070795
2012-02-29,-0.005781241125405567
2012-03-31,-0.008594741244530857
2012-04-30,0.017847383769148406
2012-05-31,0.019463195240403186
2012-06-30,-0.006688418632765369
2012-07-31,0.017545992967882063
2012-08-31,-0.0024707268994487164
2012-09-30,0.0051183180482543555
2012-10-31,0.006241354200653859
2012-11-30,0.005580075204406176
2012-12-31,-0.00821723499267668
2013-01-31,-0.00518969199720154
2013-02-28,0.0019045691305177304
2013-03-31,0.0021484288420545727
2013-04-30,0.007921616940745668
2013-05-31,-0.04193234592399575
2013-06-30,-0.03802052536901246
2013-07-31,0.00901979632454486
2013-08-31,-0.01826230559009323
2013-09-30,0.017562016576734063
2013-10-31,0.0034390200128200377
